,log2FC,padj
LOC_Os09g11460,1.759685671,3.00298E-19
LOC_Os05g12400,1.759374893,3.65596E-15
LOC_Os06g22960,1.759104571,1.3571E-56
LOC_Os03g48150,1.757285579,5.99866E-05
LOC_Os12g35260,1.753233983,9.47206E-05
LOC_Os06g12539,1.752375033,4.27626E-08
LOC_Os10g27990,1.750771394,3.18374E-05
LOC_Os09g27700,1.749857042,4.37156E-65
LOC_Os12g13890,1.745816512,2.75456E-07
LOC_Os03g43684,1.745186101,5.8761E-29
LOC_Os01g02940,1.743372837,1.26522E-67
LOC_Os07g05470,1.742458593,2.0467E-27
LOC_Os10g40710,1.740757173,5.58888E-09
LOC_Os06g40818,1.73369908,1.52484E-77
LOC_Os01g73220,1.72900887,5.14106E-07
LOC_Os07g44060,1.728049457,7.61462E-12
LOC_Os01g02150,1.726526038,6.77296E-23
LOC_Os08g06090,1.72509724,5.99974E-13
LOC_Os04g14680,1.725073698,0.000148813
LOC_Os03g59240,1.724099418,1.17873E-11
LOC_Os01g10950,1.716423314,8.4125E-18
LOC_Os09g30510,1.706869169,7.98922E-07
LOC_Os06g01990,1.701299745,7.98922E-07
LOC_Os07g45060,1.694880193,6.33662E-12
LOC_Os05g51190,1.693896872,9.35112E-08
LOC_Os12g31000,1.682548466,2.46968E-09
LOC_Os07g07340,1.682121411,1.05263E-19
LOC_Os08g39550,1.68153576,5.63708E-06
LOC_Os05g43040,1.679306561,2.54644E-11
LOC_Os05g13940,1.678389784,0
LOC_Os02g01210,1.678231064,6.36172E-46
LOC_Os01g63190,1.678169136,7.4007E-124
LOC_Os04g42620,1.676958285,0.000133922
LOC_Os04g01674,1.670567396,3.39592E-18
LOC_Os09g19290,1.669385562,7.5494E-25
LOC_Os12g29580,1.66661972,1.03334E-13
LOC_Os04g16450,1.664725685,1.56031E-30
LOC_Os09g26670,1.658211483,3.27986E-06
LOC_Os01g62980,1.657112286,2.94472E-10
LOC_Os03g13210,1.655721798,5.57192E-35
LOC_Os01g14550,1.652425468,4.46552E-05
LOC_Os03g14050,1.6498728,3.04712E-12
LOC_Os03g59200,1.649092838,0.000002938
LOC_Os03g47270,1.647598591,1.91004E-06
LOC_Os04g50700,1.644958465,7.72662E-05
LOC_Os12g24020,1.643514683,0.000002938
LOC_Os01g12420,1.639668393,0.000039829
LOC_Os06g34070,1.637429921,2.2501E-18
LOC_Os03g09930,1.634715536,4.89628E-15
LOC_Os07g42520,1.634080267,3.79008E-07
LOC_Os03g39610,1.634009597,0
LOC_Os03g57240,1.630338206,1.189E-111
LOC_Os01g19820,1.627190736,2.00126E-09
LOC_Os10g37850,1.623694895,7.78428E-13
LOC_Os04g33630,1.623067106,3.80678E-18
LOC_Os02g07400,1.617752436,9.69786E-06
LOC_Os01g71350,1.616875739,3.4597E-99
LOC_Os09g10010,1.615087266,1.97026E-13
LOC_Os05g12640,1.613847246,4.5001E-25
LOC_Os02g02840,1.600040686,1.11731E-10
LOC_Os04g39430,1.598137889,1.18478E-05
LOC_Os11g44800,1.597035333,0.000105898
LOC_Os03g17500,1.596836601,0.000183909
LOC_Os07g02100,1.595609745,3.53006E-06
LOC_Os02g57790,1.586660788,1.09593E-15
LOC_Os11g10870,1.584962501,2.73522E-17
LOC_Os05g49370,1.582967761,1.9654E-18
LOC_Os01g47080,1.5811969,2.27784E-44
LOC_Os07g44070,1.579944426,2.1604E-09
LOC_Os05g11950,1.577057303,3.6576E-12
LOC_Os10g02260,1.575684687,9.4545E-08
LOC_Os08g06415,1.575594318,2.68238E-07
LOC_Os07g48010,1.574639057,1.26722E-09
LOC_Os05g03450,1.572889668,0.000031145
LOC_Os06g35520,1.570371276,1.49001E-21
LOC_Os10g12050,1.569150588,8.5049E-34
LOC_Os04g33860,1.56887762,7.19046E-15
LOC_Os07g12630,1.56870661,0.000161891
LOC_Os03g46570,1.568696036,2.3495E-18
LOC_Os07g34570,1.567965101,1.0991E-108
LOC_Os01g71970,1.565631022,9.21764E-33
LOC_Os06g36880,1.565422314,2.37354E-07
LOC_Os02g11770,1.564633069,8.78156E-52
LOC_Os05g08750,1.560490603,2.96908E-15
LOC_Os10g32110,1.560360527,0.000031145
LOC_Os04g38026,1.559034036,4.18414E-08
LOC_Os03g08250,1.557453892,4.1109E-26
LOC_Os06g22870,1.5569863,4.82066E-79
LOC_Os04g40520,1.554265703,1.45427E-18
LOC_Os12g10320,1.553053253,9.24478E-22
LOC_Os01g71340,1.552360167,8.4868E-114
LOC_Os10g36060,1.549426343,3.24004E-20
LOC_Os04g38410,1.544826655,0
LOC_Os09g36350,1.539121963,2.09334E-33
LOC_Os04g38680,1.538321776,4.34178E-09
LOC_Os09g32988,1.537767333,4.72532E-05
LOC_Os09g30160,1.537440774,8.57812E-33
LOC_Os06g40170,1.5360529,6.29798E-08
LOC_Os01g07780,1.535404805,2.54224E-12
LOC_Os07g07410,1.53233557,1.76115E-24
LOC_Os02g25230,1.532221039,8.05928E-06
LOC_Os10g37350,1.531169683,6.8761E-06
LOC_Os11g47730,1.531053337,6.1335E-11
LOC_Os11g06720,1.526359277,0
LOC_Os12g02330,1.517626185,1.74954E-32
LOC_Os09g29960,1.516540769,3.15346E-07
LOC_Os10g39000,1.516249751,8.05928E-06
LOC_Os11g32260,1.515751364,3.82792E-60
LOC_Os06g08830,1.515060487,1.15635E-09
LOC_Os01g03730,1.514158546,2.9586E-12
LOC_Os11g01740,1.512166675,2.688E-10
LOC_Os04g33990,1.510290503,2.9586E-12
LOC_Os02g38340,1.506352666,4.09614E-06
LOC_Os01g59150,1.50626717,4.95338E-18
LOC_Os06g51050,1.505146327,7.3081E-16
LOC_Os01g73170,1.502568547,1.5814E-144
LOC_Os09g31270,1.500204883,1.41545E-07
LOC_Os07g06680,1.498125693,1.49289E-28
LOC_Os04g52700,1.49571847,2.9427E-09
LOC_Os04g38220,1.493654316,1.98773E-54
LOC_Os03g53520,1.493332025,1.21431E-06
LOC_Os01g16146,1.492113722,1.21096E-05
LOC_Os10g39450,1.489231035,2.00196E-12
LOC_Os10g33920,1.487479512,1.71139E-09
LOC_Os03g15020,1.485682194,1.96251E-48
LOC_Os07g32620,1.484976759,1.85708E-13
LOC_Os03g47050,1.484369839,1.82291E-32
LOC_Os02g02040,1.482750889,6.88682E-13
LOC_Os06g33720,1.482355084,5.04592E-12
LOC_Os02g11705,1.48220852,1.38768E-05
LOC_Os06g15330,1.481720423,7.6097E-187
LOC_Os12g07310,1.480373599,1.51284E-09
LOC_Os10g32444,1.479505033,1.72767E-09
LOC_Os01g64020,1.478971805,0.000123574
LOC_Os11g13890,1.478379852,0
LOC_Os03g46640,1.472274686,6.20716E-05
LOC_Os06g04920,1.471621028,3.99386E-10
LOC_Os03g18890,1.471335656,1.95189E-51
LOC_Os12g23280,1.4710859,3.2561E-23
LOC_Os09g34320,1.469485283,3.34164E-09
LOC_Os01g73110,1.467724825,0.000107315
LOC_Os08g01220,1.462395859,6.9287E-58
LOC_Os02g14170,1.458772402,5.26838E-15
LOC_Os03g28330,1.458419793,8.36078E-20
LOC_Os07g35310,1.458329062,7.98618E-11
LOC_Os11g38650,1.458302653,4.1348E-84
LOC_Os03g15910,1.456556769,6.32972E-16
LOC_Os04g49660,1.45301457,9.86008E-32
LOC_Os09g21230,1.450226928,5.20824E-21
LOC_Os07g44900,1.449880826,1.64861E-08
LOC_Os01g34060,1.449387484,2.59896E-62
LOC_Os03g14250,1.44803039,9.47406E-40
LOC_Os03g22259,1.447690717,1.48926E-09
LOC_Os05g13360,1.44625623,4.67044E-07
LOC_Os07g07230,1.442358105,1.02187E-10
LOC_Os03g63760,1.441489899,2.43994E-08
LOC_Os07g46280,1.440827372,7.67796E-11
LOC_Os02g30650,1.439346612,4.82266E-35
LOC_Os02g20040,1.437986224,2.69516E-06
LOC_Os08g06100,1.437011746,2.7073E-243
LOC_Os12g13640,1.436986472,8.01838E-05
LOC_Os06g44420,1.436348006,5.25026E-13
LOC_Os01g12560,1.435965791,1.37559E-19
LOC_Os07g29330,1.435501602,1.15067E-10
LOC_Os02g08100,1.434179224,2.0392E-146
LOC_Os02g03460,1.433711791,1.36449E-06
LOC_Os06g42800,1.433653177,0.000138378
LOC_Os06g01790,1.433519786,1.03644E-17
LOC_Os04g51880,1.432222873,2.96022E-47
LOC_Os12g39640,1.431282829,1.20588E-07
LOC_Os04g59330,1.4300964,4.68002E-35
LOC_Os06g49500,1.429423743,5.24578E-29
LOC_Os11g42800,1.42867841,1.07897E-08
LOC_Os09g33882,1.424549448,1.57126E-05
LOC_Os06g12790,1.424427458,1.66924E-07
LOC_Os04g01570,1.420217738,6.91296E-07
LOC_Os01g73160,1.419366021,0.000053811
LOC_Os05g19030,1.415037499,1.77802E-07
LOC_Os04g32590,1.415037499,3.08844E-11
LOC_Os02g48130,1.413302448,1.5875E-08
LOC_Os05g42110,1.408575869,1.57396E-06
ChrSy.fgenesh.gene.28,1.405465412,4.14576E-19
LOC_Os04g47170,1.404927472,3.95756E-08
LOC_Os01g62420,1.397828209,0.000000387
LOC_Os04g37550,1.395868936,1.2711E-13
LOC_Os03g21510,1.395408693,5.93276E-05
LOC_Os09g32100,1.395254887,5.08288E-06
LOC_Os08g30370,1.394960581,3.50474E-07
LOC_Os05g25950,1.392784692,5.08288E-06
LOC_Os09g19300,1.391447543,1.9817E-14
LOC_Os11g14190,1.391226538,2.86608E-13
LOC_Os07g37240,1.390131312,0
LOC_Os06g29180,1.387718781,6.96036E-74
LOC_Os05g32110,1.38568094,4.15626E-58
LOC_Os11g33030,1.384788119,1.29171E-06
LOC_Os03g60260,1.38426515,1.1421E-07
LOC_Os01g70190,1.382265881,1.9259E-21
LOC_Os03g52630,1.378836317,3.01296E-97
LOC_Os12g32360,1.378260523,2.56068E-06
LOC_Os01g02139,1.376111987,3.11922E-08
LOC_Os10g05780,1.374970179,1.66924E-07
LOC_Os01g11620,1.372889509,1.2845E-08
LOC_Os06g08250,1.372462039,2.19226E-11
LOC_Os06g44500,1.372116186,3.4948E-110
LOC_Os06g46799,1.37161374,2.34468E-18
LOC_Os08g09610,1.370433445,9.52766E-17
LOC_Os01g21960,1.368781908,0.000150072
LOC_Os04g04060,1.368539037,9.53234E-07
LOC_Os04g24510,1.367731785,4.8134E-07
LOC_Os01g64250,1.366782331,8.73478E-05
LOC_Os03g24560,1.365344251,1.94069E-07
LOC_Os05g26040,1.36008909,1.23131E-07
LOC_Os07g10770,1.358288358,5.24914E-80
LOC_Os01g12750,1.357216845,5.61092E-09
LOC_Os01g67540,1.357189199,1.75494E-11
LOC_Os03g18020,1.355474578,1.80842E-22
LOC_Os12g43350,1.353956949,0.000150072
LOC_Os07g32340,1.353636955,8.1754E-07
LOC_Os12g42220,1.351236989,2.22958E-10
LOC_Os03g60810,1.350400034,8.1713E-14
LOC_Os11g17504,1.348908773,7.83374E-11
LOC_Os12g02810,1.348895142,3.7528E-06
LOC_Os08g33820,1.344853184,0
LOC_Os03g43430,1.344031855,9.6908E-37
LOC_Os09g32080,1.342123631,6.79574E-22
LOC_Os09g28630,1.341779331,9.04938E-34
LOC_Os02g41680,1.341573435,2.31708E-46
LOC_Os03g01880,1.341456367,4.88076E-17
LOC_Os09g36580,1.3396706,2.87358E-15
LOC_Os08g28870,1.339630097,0.000109084
LOC_Os02g57480,1.334419039,1.99117E-08
LOC_Os02g10390,1.334366057,0
LOC_Os11g41150,1.333867708,2.22958E-10
LOC_Os01g19020,1.331905906,1.8522E-43
LOC_Os12g08760,1.329923879,3.0513E-221
LOC_Os08g28784,1.325927384,8.77312E-16
LOC_Os03g57910,1.321928095,1.41285E-10
LOC_Os03g51150,1.317896341,6.88682E-13
LOC_Os12g29220,1.315815534,2.3793E-44
LOC_Os02g37700,1.313375173,9.65922E-41
LOC_Os10g37340,1.312633203,1.75578E-96
LOC_Os09g27795,1.312373788,1.01647E-06
LOC_Os01g69270,1.311566604,4.94486E-33
LOC_Os01g59740,1.310998535,4.03354E-14
LOC_Os05g05270,1.310340121,7.89092E-05
LOC_Os03g02670,1.309634819,6.19878E-13
LOC_Os07g46852,1.306430466,1.97748E-59
LOC_Os01g04630,1.302703782,6.48852E-56
LOC_Os07g45170,1.30239893,7.89092E-05
LOC_Os11g42480,1.299692876,2.49036E-06
LOC_Os08g07010,1.296811418,3.017E-08
LOC_Os01g36350,1.296393003,5.95252E-08
LOC_Os08g28030,1.295210757,2.32344E-07
LOC_Os07g31720,1.290977369,3.08208E-38
LOC_Os07g10840,1.290679044,4.7495E-183
LOC_Os05g14240,1.288808506,2.56916E-92
LOC_Os03g25790,1.284143432,0.000114129
LOC_Os12g13550,1.284031487,2.41136E-05
LOC_Os06g49010,1.283908488,1.37289E-13
LOC_Os10g10080,1.282048784,9.84928E-21
LOC_Os07g27810,1.280672067,5.01012E-11
LOC_Os10g18340,1.27764983,3.0922E-148
LOC_Os05g02820,1.277533976,6.06742E-06
LOC_Os06g32630,1.276462269,5.65442E-09
LOC_Os09g33460,1.275858446,1.97962E-07
LOC_Os11g05660,1.273785793,4.14552E-12
LOC_Os12g05770,1.269320669,0.000134628
LOC_Os01g10890,1.267642607,9.89816E-26
LOC_Os01g25820,1.266988247,4.4018E-61
LOC_Os08g30020,1.265879024,1.357E-132
LOC_Os07g09140,1.263223129,3.33308E-07
LOC_Os01g18210,1.261274562,1.31633E-12
LOC_Os08g44780,1.254955541,2.66998E-08
LOC_Os01g63930,1.254421276,1.2546E-06
LOC_Os02g01590,1.253248281,1.88536E-20
LOC_Os03g57420,1.252429468,1.87099E-06
LOC_Os07g18120,1.251979217,2.20446E-14
LOC_Os06g06980,1.248582752,6.0398E-115
LOC_Os07g37550,1.248360919,0
LOC_Os01g19970,1.248320886,2.34164E-11
LOC_Os01g59190,1.247144504,8.18426E-05
LOC_Os02g44710,1.246922986,2.85442E-10
LOC_Os03g06680,1.243794049,9.96774E-21
LOC_Os07g41280,1.242824824,1.04594E-11
LOC_Os05g45930,1.242424126,2.48004E-07
LOC_Os03g60509,1.241700853,2.39216E-53
LOC_Os01g65880,1.24061618,1.82974E-29
LOC_Os07g27350,1.23897838,1.73999E-11
LOC_Os04g27190,1.238834711,1.21836E-12
LOC_Os02g19629,1.237444226,1.15734E-11
LOC_Os08g28400,1.236733444,0.000164359
LOC_Os04g58910,1.236067358,2.64956E-14
LOC_Os03g44710,1.235466777,4.76616E-08
LOC_Os02g18784,1.235038776,1.46898E-05
LOC_Os06g21590,1.233408783,0
LOC_Os01g31890,1.232660757,0.0001173
LOC_Os03g04650,1.23203736,2.98194E-16
LOC_Os03g54750,1.231795832,1.46898E-05
LOC_Os12g13380,1.230595707,1.14252E-06
LOC_Os05g32820,1.228947785,1.87466E-15
LOC_Os06g47220,1.227647584,7.64796E-11
LOC_Os01g31940,1.222392421,2.3119E-13
LOC_Os01g72420,1.221503789,2.14194E-07
LOC_Os09g26780,1.220970346,3.36224E-20
LOC_Os07g42420,1.218588345,1.16365E-06
LOC_Os06g50539,1.218151277,5.23478E-09
LOC_Os03g56270,1.218000652,5.81502E-17
LOC_Os03g40830,1.214751186,1.08157E-61
LOC_Os10g30890,1.213897627,0.000070495
LOC_Os05g47640,1.213417136,1.40891E-14
LOC_Os03g60840,1.213165852,7.77994E-19
LOC_Os01g56480,1.212774419,1.46898E-05
LOC_Os04g49680,1.21172004,2.66736E-09
LOC_Os08g02110,1.210973651,1.62266E-15
LOC_Os03g09230,1.210493838,6.28484E-12
LOC_Os07g43390,1.209733855,4.22258E-07
LOC_Os07g40940,1.207636167,9.84718E-07
LOC_Os02g58250,1.20511443,1.10031E-07
LOC_Os04g49060,1.203655859,0.00014104
LOC_Os12g38170,1.200367439,3.4445E-144
LOC_Os05g06720,1.199984521,5.52344E-08
LOC_Os03g55350,1.199672345,0.000050124
LOC_Os04g51660,1.199469277,9.0278E-06
LOC_Os10g34602,1.198922224,0.000059451
LOC_Os08g33740,1.198779864,3.25164E-06
LOC_Os03g55530,1.198523962,3.54622E-22
LOC_Os05g07940,1.198078964,8.39102E-05
LOC_Os07g33240,1.197806783,6.2913E-14
LOC_Os08g36590,1.197798179,3.62422E-18
LOC_Os03g02240,1.196560128,4.21244E-22
LOC_Os06g48200,1.19633746,1.29774E-11
LOC_Os11g31190,1.195374871,4.94576E-11
LOC_Os11g02424,1.195208839,4.6634E-99
LOC_Os11g11330,1.194425963,1.54502E-11
LOC_Os08g09670,1.194147103,3.84898E-06
LOC_Os05g50990,1.192342468,1.14736E-10
LOC_Os07g08390,1.190983944,3.77516E-16
LOC_Os02g13060,1.190935896,4.71194E-96
LOC_Os11g41600,1.189594982,1.31318E-19
LOC_Os08g39694,1.187784787,6.43646E-06
LOC_Os02g47510,1.185714584,3.9207E-14
LOC_Os03g02685,1.185245801,1.8163E-19
LOC_Os03g14205,1.182664625,5.3589E-09
LOC_Os03g46260,1.181446871,5.42968E-06
LOC_Os01g51540,1.177956547,5.22684E-17
LOC_Os08g45030,1.176658713,5.19276E-18
LOC_Os07g06080,1.176380024,2.4412E-13
LOC_Os03g12260,1.176266528,1.00822E-09
LOC_Os10g22590,1.176245158,2.74646E-06
LOC_Os03g36080,1.175638653,3.26038E-15
LOC_Os11g34080,1.175053677,9.92948E-07
LOC_Os08g42870,1.173580172,3.60224E-07
LOC_Os10g12470,1.172467196,0.000100024
LOC_Os12g13674,1.1710851,1.51522E-98
LOC_Os12g40460,1.171045541,0.000168166
LOC_Os10g40600,1.169460291,7.51828E-09
LOC_Os09g25090,1.168938206,2.62808E-21
LOC_Os02g51110,1.165954539,5.01982E-05
LOC_Os08g33100,1.165887541,2.1642E-07
LOC_Os10g07080,1.163498732,1.7932E-05
LOC_Os01g01360,1.16175107,1.45498E-14
LOC_Os03g31750,1.161664668,1.47104E-08
LOC_Os01g64170,1.158123236,7.5318E-21
LOC_Os01g74660,1.156891678,2.75124E-09
LOC_Os01g35050,1.155126785,3.6733E-36
LOC_Os09g26260,1.152155913,2.42596E-08
LOC_Os09g28600,1.15059588,9.98492E-05
LOC_Os06g47130,1.14974712,1.24321E-13
LOC_Os04g36800,1.147527634,1.3331E-23
LOC_Os10g39680,1.147193688,4.25472E-28
LOC_Os12g33090,1.146841388,1.88E-10
LOC_Os10g26940,1.145280637,4.038E-236
LOC_Os05g35470,1.144026033,4.07918E-49
LOC_Os08g44590,1.143859019,4.5105E-09
LOC_Os06g44610,1.143011222,4.35742E-10
LOC_Os04g38720,1.142503122,9.88234E-07
LOC_Os03g29770,1.140827069,8.39102E-05
LOC_Os06g43620,1.138319605,8.71354E-15
LOC_Os02g34860,1.137667662,5.51204E-13
LOC_Os02g02000,1.137236383,8.21326E-38
LOC_Os03g55980,1.136441156,4.22374E-05
LOC_Os12g34880,1.134059308,1.60032E-10
LOC_Os12g01530,1.132420047,1.68315E-93
LOC_Os09g23550,1.132315928,4.2167E-44
LOC_Os06g47544,1.131023651,0.000141356
LOC_Os10g33460,1.129532813,1.00712E-14
LOC_Os06g07860,1.128048361,3.24522E-06
LOC_Os03g28080,1.127297808,4.18344E-05
LOC_Os07g06620,1.124579425,9.86776E-05
LOC_Os09g36930,1.123929895,4.233E-274
LOC_Os06g48810,1.123701985,2.17456E-10
LOC_Os01g12650,1.123160534,9.76698E-07
LOC_Os01g46400,1.121629444,6.2992E-06
LOC_Os01g73420,1.121402051,2.68284E-09
LOC_Os01g27750,1.119017575,1.20134E-08
LOC_Os03g46600,1.116311386,8.28154E-05
LOC_Os05g45020,1.114531622,5.83506E-07
LOC_Os05g10414,1.11451957,4.28326E-20
LOC_Os05g08640,1.114089839,2.76396E-43
LOC_Os01g16940,1.112941279,1.78638E-07
LOC_Os01g18080,1.10913967,1.00062E-25
LOC_Os01g43090,1.107905726,2.77016E-08
LOC_Os06g48500,1.106442422,1.1235E-23
LOC_Os05g45760,1.105868635,0.000096681
LOC_Os02g53200,1.10443592,2.24376E-23
LOC_Os01g24070,1.104206827,2.30674E-17
LOC_Os06g49320,1.103130729,2.62998E-21
LOC_Os10g25674,1.102775301,4.98278E-08
LOC_Os04g54230,1.102276309,1.7794E-05
LOC_Os11g05860,1.102257865,3.7372E-35
LOC_Os05g33840,1.101913416,6.8615E-113
LOC_Os09g32670,1.100526876,6.17188E-06
LOC_Os07g02540,1.099900497,7.28682E-13
LOC_Os09g25900,1.099798077,1.26505E-15
LOC_Os01g12160,1.095602836,5.56522E-17
LOC_Os03g56800,1.095032449,4.52942E-17
LOC_Os07g23150,1.093109404,2.03542E-07
LOC_Os06g28820,1.091922489,2.18174E-12
LOC_Os02g51080,1.090209138,4.2315E-211
LOC_Os05g50850,1.089358007,4.03444E-15
LOC_Os07g48680,1.089302101,2.22988E-06
LOC_Os06g16240,1.088536675,1.79781E-09
LOC_Os04g33830,1.088443296,7.6979E-303
LOC_Os04g11970,1.087658278,2.78566E-27
LOC_Os01g02080,1.085499965,2.17412E-21
LOC_Os12g02640,1.083006764,3.85986E-10
LOC_Os10g25130,1.081751703,9.33664E-19
LOC_Os04g24600,1.081202526,1.15885E-16
LOC_Os03g12290,1.080860106,1.19705E-40
LOC_Os04g36070,1.080438616,4.57938E-10
LOC_Os06g49505,1.080356455,1.71329E-07
LOC_Os04g42690,1.080276589,5.05132E-06
LOC_Os07g36080,1.079848697,0
LOC_Os06g13830,1.076530937,4.2433E-06
LOC_Os04g59520,1.076139768,6.52696E-25
LOC_Os03g03990,1.075767508,5.82884E-18
LOC_Os12g07120,1.074521943,0.000133984
LOC_Os04g44354,1.074235682,4.25128E-11
LOC_Os02g45200,1.073147673,3.81966E-06
LOC_Os09g16920,1.072381876,2.71814E-07
LOC_Os01g12320,1.070437068,2.06586E-16
LOC_Os07g48370,1.070389328,0.000154806
LOC_Os01g61044,1.069864807,1.08718E-06
LOC_Os02g09940,1.069337102,1.17294E-47
LOC_Os02g26700,1.066942821,1.8608E-153
LOC_Os01g47270,1.066751846,1.02189E-07
LOC_Os07g36090,1.066714467,0
LOC_Os04g53190,1.064775079,8.79304E-52
LOC_Os03g12250,1.064622865,8.89268E-09
LOC_Os01g12270,1.063034118,0.00014104
LOC_Os05g33644,1.062914207,2.04502E-06
LOC_Os08g26880,1.062356077,1.61732E-07
LOC_Os06g01620,1.058245141,0.000129579
LOC_Os02g14440,1.058022977,1.10797E-84
LOC_Os05g10310,1.055853235,9.41832E-19
LOC_Os09g36360,1.054220391,1.71782E-06
LOC_Os09g38300,1.053637964,7.60726E-05
LOC_Os05g09728,1.05287956,4.74598E-16
LOC_Os05g05690,1.051270613,6.18388E-12
LOC_Os11g03760,1.051097989,1.92199E-05
LOC_Os04g49000,1.050273206,0.000090836
LOC_Os10g28350,1.049427586,4.89508E-06
LOC_Os05g50600,1.046366591,1.06476E-13
LOC_Os04g43760,1.040009664,7.04784E-27
LOC_Os04g54560,1.03796785,1.09153E-05
LOC_Os07g44160,1.034841749,3.44916E-07
LOC_Os02g02400,1.034165424,0
LOC_Os09g36520,1.034028764,4.7661E-15
LOC_Os01g22352,1.033358597,0.000124557
LOC_Os06g34120,1.029808809,3.50142E-11
LOC_Os06g17410,1.029521884,2.43614E-07
LOC_Os02g46340,1.028240183,9.2468E-12
LOC_Os02g37060,1.027615403,4.6099E-127
LOC_Os11g11490,1.025321666,3.4309E-18
LOC_Os07g43370,1.025067201,1.45653E-17
LOC_Os01g40480,1.025004006,8.34052E-05
LOC_Os10g41410,1.023044283,7.67294E-13
LOC_Os07g01660,1.022509298,5.5864E-21
LOC_Os06g42030,1.021586862,2.87512E-17
LOC_Os06g28144,1.019217916,2.11626E-05
LOC_Os08g39430,1.018501992,1.37655E-14
LOC_Os02g08110,1.018427098,4.10448E-07
LOC_Os07g17560,1.018071573,1.09153E-05
LOC_Os11g19240,1.017753869,4.53716E-09
LOC_Os02g43300,1.017629894,4.10006E-05
LOC_Os02g07740,1.014646776,1.51935E-06
LOC_Os06g18670,1.013793347,3.97442E-63
LOC_Os07g49360,1.012723508,8.0859E-10
LOC_Os12g16290,1.011227255,3.47862E-06
LOC_Os06g13000,1.010766431,1.77401E-05
LOC_Os01g04710,1.010507658,1.19049E-05
LOC_Os02g10500,1.010489913,1.16801E-08
LOC_Os09g14500,1.009663097,3.40348E-13
LOC_Os11g26850,1.009349489,5.4396E-177
LOC_Os06g12230,1.008082346,9.98254E-06
LOC_Os05g23950,1.007883599,7.30576E-05
LOC_Os01g16950,1.007541549,8.37164E-06
LOC_Os03g56380,1.006066001,1.06097E-07
LOC_Os02g05744,1.005170956,1.23698E-09
LOC_Os03g04130,1.003723086,3.58646E-07
LOC_Os09g35630,1.003382639,2.64722E-08
LOC_Os01g51980,1.001332744,1.50207E-07
LOC_Os04g48160,1.001065113,8.2585E-17
LOC_Os08g07630,-13.63254088,2.73732E-11
LOC_Os10g11889,-13.23631323,1.42315E-08
LOC_Os09g28440,-11.96938652,2.20108E-10
LOC_Os09g17146,-11.65284497,2.62802E-14
LOC_Os09g24840,-11.64385619,5.94958E-05
LOC_Os11g15624,-11.28193003,5.94958E-05
LOC_Os10g21248,-11.00140819,1.36633E-11
LOC_Os05g07010,-10.76487159,5.94958E-05
LOC_Os03g54850,-10.45121111,9.20172E-07
LOC_Os06g14120,-9.980139578,7.10366E-09
LOC_Os01g72370,-7.603787585,0
LOC_Os01g72360,-7.543510613,0
LOC_Os08g36920,-7.438098749,3.697E-99
LOC_Os10g25230,-6.487294188,1.1797E-148
LOC_Os06g03670,-6.430452552,9.8406E-25
LOC_Os04g23550,-6.269794594,8.5925E-121
LOC_Os01g45914,-6.1505848,2.2672E-190
LOC_Os12g05440,-6.03562391,9.16518E-54
LOC_Os03g53020,-5.695217207,0
LOC_Os02g45450,-5.596814091,2.4671E-240
LOC_Os03g08310,-5.414914983,1.27676E-77
LOC_Os09g35780,-5.262456287,3.57412E-11
LOC_Os08g07660,-5.075521731,3.9129E-159
LOC_Os06g50818,-4.917945784,1.88899E-16
LOC_Os01g50350,-4.899277411,1.45999E-08
LOC_Os04g51460,-4.859233102,2.5466E-177
LOC_Os09g17152,-4.770388596,2.3926E-21
LOC_Os02g50374,-4.714947388,1.01E-156
LOC_Os12g34054,-4.700439718,2.06684E-07
LOC_Os03g33520,-4.700439718,1.06724E-07
LOC_Os01g64360,-4.649441273,1.42708E-84
LOC_Os09g35020,-4.605366127,3.85642E-75
LOC_Os11g05380,-4.595218141,0
LOC_Os01g41420,-4.572346724,0
LOC_Os08g37660,-4.432247915,0
LOC_Os01g56240,-4.39257279,1.25327E-33
LOC_Os01g64310,-4.260025656,8.06598E-63
LOC_Os01g50410,-4.259721672,5.7548E-147
LOC_Os12g33956,-4.222392421,3.88388E-05
LOC_Os04g48290,-4.100951237,0
LOC_Os03g32230,-4.083204484,2.35E-144
LOC_Os02g33590,-4.031478231,2.19526E-33
LOC_Os02g53130,-4.015375226,1.47716E-32
LOC_Os04g48350,-4.009792737,8.97386E-43
LOC_Os01g50420,-3.996905194,5.3334E-234
LOC_Os04g43440,-3.994233057,1.5173E-184
LOC_Os07g18240,-3.969626351,0.000141037
LOC_Os01g02290,-3.822001698,5.76822E-40
LOC_Os02g52210,-3.806563368,0
LOC_Os02g42585,-3.797956224,1.55632E-12
LOC_Os01g62430,-3.786684257,0
LOC_Os05g46840,-3.7642862,2.88328E-26
LOC_Os05g33160,-3.745954377,1.55614E-06
LOC_Os02g47470,-3.743907374,0
LOC_Os02g11070,-3.689149148,1.5882E-287
LOC_Os10g20610,-3.680119734,1.55614E-06
LOC_Os09g35010,-3.66543548,0
LOC_Os03g60570,-3.646660868,4.54134E-31
LOC_Os09g35030,-3.609824561,0
LOC_Os02g26430,-3.605491314,5.352E-30
LOC_Os03g08520,-3.595971673,1.24519E-55
LOC_Os10g40640,-3.591028501,7.9023E-166
LOC_Os03g20090,-3.539659139,3.63618E-60
