,log2FC,padj
LOC_Os05g39800,-1.848007743,0.034201155
LOC_Os09g25150,-1.854645743,0.032307465
LOC_Os09g30458,-1.866968522,0.037648467
LOC_Os12g36400,-1.872600828,0.04469104
LOC_Os05g49610,-1.876894307,0.031583046
LOC_Os07g38130,-1.878326876,0.031675908
LOC_Os07g40250,-1.884068136,0.034339865
LOC_Os07g33280,-1.887623357,0.029854391
LOC_Os05g33630,-1.899734451,0.030651753
LOC_Os08g38820,-1.903962632,0.038120537
LOC_Os01g11920,-1.918201363,0.036461918
LOC_Os01g50520,-1.937720166,0.040894132
LOC_Os12g44320,-1.941786958,0.047710877
LOC_Os05g32960,-1.944455942,0.041589141
LOC_Os02g42210,-1.970056798,0.040195758
LOC_Os01g70860,-1.971211423,0.04357416
LOC_Os12g05330,-1.972669637,0.040604915
LOC_Os10g33250,-1.975941614,0.028217877
LOC_Os06g08570,-1.979687266,0.040195758
LOC_Os11g28600,-1.984919624,0.025847424
LOC_Os04g56309,-1.997752555,0.033214692
LOC_Os04g47140,-2.010720442,0.028772771
LOC_Os04g02640,-2.015578145,0.033884188
LOC_Os06g51440,-2.021168827,0.019752013
LOC_Os02g40510,-2.025739,0.02223042
LOC_Os10g31830,-2.02603548,0.048605977
LOC_Os09g07120,-2.026213645,0.028972621
LOC_Os04g44500,-2.027466538,0.023294871
LOC_Os01g03950,-2.030033173,0.029339375
LOC_Os03g22620,-2.051959257,0.044849939
LOC_Os05g51150,-2.056389718,0.022078399
LOC_Os01g62900,-2.068659871,0.017546709
LOC_Os03g37260,-2.072613188,0.031547384
LOC_Os10g29660,-2.076566408,0.046377407
LOC_Os12g16524,-2.081618527,0.042613565
LOC_Os02g25624,-2.086033566,0.026298266
LOC_Os09g39430,-2.087073935,0.033712064
LOC_Os05g49980,-2.090501115,0.029731472
LOC_Os01g21960,-2.104165989,0.032316502
LOC_Os01g19770,-2.123076571,0.016672431
LOC_Os02g34930,-2.125500575,0.033908436
LOC_Os07g36390,-2.13335047,0.025808356
LOC_Os01g39020,-2.137550663,0.014214073
LOC_Os03g29950,-2.137880485,0.022315336
LOC_Os06g23370,-2.138404236,0.033908436
LOC_Os10g30640,-2.151097859,0.038568237
LOC_Os07g48520,-2.151193508,0.033908436
LOC_Os06g28194,-2.153550365,0.015479682
LOC_Os10g02760,-2.167784499,0.044985511
LOC_Os03g04340,-2.178095783,0.014289245
LOC_Os05g19390,-2.184404476,0.044985511
LOC_Os01g12660,-2.186714187,0.015019947
LOC_Os05g36994,-2.189782707,0.015724759
LOC_Os03g29770,-2.205850397,0.013325253
LOC_Os07g28614,-2.208069207,0.035233806
LOC_Os05g48200,-2.215441023,0.012938303
LOC_Os09g17329,-2.220189351,0.017873842
LOC_Os06g23350,-2.229112978,0.011300901
LOC_Os02g49820,-2.229257783,0.024961318
LOC_Os07g12470,-2.237677966,0.026576667
LOC_Os11g26990,-2.241936577,0.014501311
LOC_Os04g24710,-2.248322069,0.011931494
LOC_Os03g25500,-2.255827095,0.031233847
LOC_Os12g29570,-2.266428057,0.026168335
LOC_Os03g32470,-2.271215867,0.044697393
LOC_Os07g39960,-2.274764923,0.021041606
LOC_Os03g60340,-2.294187068,0.044697393
LOC_Os09g21796,-2.294187068,0.044697393
LOC_Os03g19090,-2.297690016,0.014882879
LOC_Os05g49060,-2.301236529,0.018711703
LOC_Os02g53350,-2.304200804,0.043342751
LOC_Os04g59420,-2.306079102,0.021048068
LOC_Os07g30930,-2.316798238,0.038983062
LOC_Os05g04500,-2.325949607,0.030342931
LOC_Os09g02260,-2.333333855,0.019768773
LOC_Os06g16980,-2.335188785,0.01514944
LOC_Os03g18360,-2.337923113,0.014140051
LOC_Os04g40590,-2.351956885,0.021041606
LOC_Os07g08290,-2.355603447,0.030342931
LOC_Os11g05640,-2.379513375,0.013623884
LOC_Os10g35240,-2.382580169,0.034088492
LOC_Os04g58840,-2.390837257,0.010398102
LOC_Os11g30790,-2.394658693,0.049219036
LOC_Os03g42770,-2.397520332,0.032569892
LOC_Os06g28950,-2.403857411,0.034088492
LOC_Os03g04650,-2.407349177,0.011343315
LOC_Os11g07912,-2.40994079,0.018423658
LOC_Os04g35390,-2.416304262,0.032569892
LOC_Os02g27674,-2.422507676,0.049219036
LOC_Os07g36880,-2.422507676,0.049219036
LOC_Os03g01880,-2.423241407,0.013532169
LOC_Os01g57599,-2.426231886,0.031346675
LOC_Os02g19990,-2.443546971,0.011072497
LOC_Os04g43710,-2.444944021,0.007134293
LOC_Os07g45280,-2.445493015,0.029884417
LOC_Os10g42760,-2.449829242,0.049219036
LOC_Os02g54200,-2.459282555,0.031346675
LOC_Os06g18670,-2.469026361,0.008289427
LOC_Os05g24150,-2.48596066,0.0262636
LOC_Os07g27300,-2.493084271,0.005740395
LOC_Os01g52820,-2.504567958,0.038983062
LOC_Os08g33380,-2.504567958,0.038983062
LOC_Os01g06000,-2.505776623,0.0262636
LOC_Os08g13070,-2.521210004,0.019298276
LOC_Os06g47920,-2.525324089,0.023136836
LOC_Os11g48010,-2.528820215,0.036013059
LOC_Os02g15740,-2.532361825,0.005466417
LOC_Os12g04650,-2.554120821,0.023000594
LOC_Os03g52620,-2.554217822,0.036013059
LOC_Os02g52220,-2.561309804,0.004592871
LOC_Os04g42950,-2.579176046,0.036013059
LOC_Os09g37070,-2.579176046,0.036013059
LOC_Os03g10420,-2.582425895,0.020429716
LOC_Os03g15380,-2.603709832,0.030962986
LOC_Os05g20460,-2.608235718,0.020661082
LOC_Os03g25150,-2.6159361,0.007418198
LOC_Os04g41350,-2.6192756,0.018080005
LOC_Os03g38810,-2.648676709,0.027120138
LOC_Os05g39140,-2.658903436,0.012387782
LOC_Os09g36580,-2.672843295,0.016035504
LOC_Os07g36250,-2.674903055,0.026707832
LOC_Os12g29480,-2.676525691,0.027120138
LOC_Os05g42080,-2.692067383,0.011980945
LOC_Os06g47270,-2.692877885,0.008237392
LOC_Os01g03980,-2.723688455,0.007338043
LOC_Os07g32700,-2.728553034,0.010496335
LOC_Os03g06710,-2.745558805,0.046195495
LOC_Os02g04070,-2.764671609,0.020057392
LOC_Os07g33480,-2.772233827,0.005384523
LOC_Os11g15340,-2.80532526,0.005243495
