,log2FC,padj
LOC_Os07g08710,3.070113284,0.002436393
LOC_Os04g46010,3.053954816,0.002725941
LOC_Os10g21346,3.045459915,0.001033916
LOC_Os04g54320,3.041670743,0.00225414
LOC_Os03g02900,3.038714373,0.033664757
LOC_Os03g07920,3.038714373,0.033664757
LOC_Os03g18300,3.038714373,0.033664757
LOC_Os03g30250,3.038714373,0.033664757
LOC_Os06g03820,3.038714373,0.033664757
LOC_Os08g09780,3.038714373,0.033664757
LOC_Os02g09380,3.033350958,0.016551802
LOC_Os03g04830,3.033350958,0.016551802
LOC_Os05g26040,3.033350958,0.016551802
LOC_Os06g30950,3.032819099,0.001843312
LOC_Os01g68510,3.026568194,0.000996363
LOC_Os11g15520,3.014503265,0.002973425
LOC_Os02g02400,3.013235438,0.000833971
LOC_Os10g38940,3.006708042,0.001982784
LOC_Os03g40600,3.005583946,0.011706775
LOC_Os09g32540,3.003119331,0.002973425
LOC_Os06g41640,3.000359647,0.019434951
LOC_Os07g14890,3.000359647,0.019434951
LOC_Os12g18550,3.000359647,0.019434951
LOC_Os03g19220,2.993876254,0.004405204
LOC_Os03g40560,2.990185592,0.033664757
LOC_Os06g09230,2.990185592,0.033664757
LOC_Os01g11620,2.988366765,0.009072677
LOC_Os10g31120,2.980361642,0.034780972
LOC_Os10g32980,2.979116891,0.001125676
LOC_Os01g38229,2.975159191,0.001614053
LOC_Os01g41550,2.968151723,0.003973636
LOC_Os07g02280,2.967677109,0.01012814
LOC_Os12g12690,2.966596204,0.022910824
LOC_Os03g48050,2.961713643,0.003438679
LOC_Os08g01170,2.959207521,0.004860852
LOC_Os04g49060,2.956663472,0.003407625
LOC_Os03g25450,2.94668642,0.011327543
LOC_Os03g53900,2.943476963,0.00127019
LOC_Os01g25760,2.939967428,0.041756881
LOC_Os01g55020,2.939967428,0.041756881
LOC_Os02g03960,2.939967428,0.041756881
LOC_Os03g04700,2.939967428,0.041756881
LOC_Os03g37780,2.939967428,0.041756881
LOC_Os07g33120,2.939967428,0.041756881
LOC_Os10g35160,2.939967428,0.041756881
LOC_Os10g41220,2.939967428,0.041756881
LOC_Os12g39770,2.939967428,0.041756881
LOC_Os01g01650,2.938339318,0.0090842
LOC_Os06g02580,2.933591133,0.002241532
LOC_Os01g62600,2.932595354,0.002206715
LOC_Os01g63710,2.93202362,0.022910824
LOC_Os01g66970,2.927905532,0.015240223
LOC_Os04g38620,2.923685124,0.005371775
LOC_Os03g60340,2.914872089,0.001761585
LOC_Os12g15780,2.907890343,0.004613585
LOC_Os11g06980,2.902984123,0.00313348
LOC_Os12g19381,2.898321929,0.001202048
LOC_Os01g19820,2.897524253,0.003037992
LOC_Os05g04500,2.897492499,0.001544104
LOC_Os02g44720,2.896602158,0.027120138
LOC_Os09g37040,2.896602158,0.027120138
LOC_Os10g04090,2.896602158,0.027120138
LOC_Os12g34854,2.896602158,0.027120138
LOC_Os06g17450,2.887265958,0.00594568
LOC_Os11g16470,2.887265958,0.00594568
LOC_Os05g28830,2.876114618,0.004543817
LOC_Os10g30410,2.873694543,0.017459041
LOC_Os05g31750,2.871582459,0.004515652
LOC_Os10g35480,2.870371182,0.001560983
LOC_Os05g20030,2.868705711,0.006591493
LOC_Os10g39800,2.865865015,0.011706775
LOC_Os05g02820,2.860289082,0.027120138
LOC_Os12g02210,2.85952941,0.014252316
LOC_Os07g10440,2.845805514,0.020057392
LOC_Os01g02420,2.844359321,0.045799632
LOC_Os01g50730,2.844359321,0.045799632
LOC_Os01g18170,2.841127004,0.004020112
LOC_Os01g50080,2.838013582,0.004357651
LOC_Os07g29240,2.830197624,0.004734598
LOC_Os03g15910,2.827473359,0.027322057
LOC_Os04g41630,2.827473359,0.027322057
LOC_Os05g36220,2.823038342,0.03224147
LOC_Os06g41710,2.823038342,0.03224147
LOC_Os11g41710,2.823038342,0.03224147
LOC_Os01g01660,2.81736671,0.020057392
LOC_Os02g50640,2.807583832,0.00562384
LOC_Os06g49760,2.807583832,0.00562384
LOC_Os02g32550,2.806125163,0.004926933
LOC_Os08g30520,2.782648563,0.004237983
LOC_Os06g48170,2.781601095,0.004285832
LOC_Os08g12780,2.779120388,0.003206041
LOC_Os01g25060,2.763196218,0.015240223
LOC_Os09g25090,2.76056144,0.00235744
LOC_Os01g37510,2.758749973,0.02310992
LOC_Os11g48060,2.748518847,0.003578583
LOC_Os02g12939,2.74552097,0.03850259
LOC_Os03g21780,2.74552097,0.03850259
LOC_Os07g03880,2.74552097,0.03850259
LOC_Os09g35850,2.74552097,0.03850259
LOC_Os12g26880,2.74552097,0.03850259
LOC_Os07g43560,2.739059146,0.003560033
LOC_Os09g24414,2.734765433,0.003437963
LOC_Os01g67510,2.71747383,0.00634363
LOC_Os12g38760,2.710944819,0.01012814
LOC_Os03g03164,2.705142279,0.03850259
LOC_Os04g11440,2.697650403,0.026707832
LOC_Os08g38850,2.6953048,0.010730295
LOC_Os04g47020,2.694432881,0.006767907
LOC_Os02g45310,2.693057706,0.020429716
LOC_Os03g18980,2.681427383,0.006549962
LOC_Os11g27370,2.68124725,0.003208178
LOC_Os01g12560,2.677935279,0.003277565
LOC_Os03g46660,2.677567487,0.002670707
LOC_Os03g22370,2.67287868,0.004187892
LOC_Os04g02850,2.669391963,0.009963019
LOC_Os07g48950,2.66865352,0.011327543
LOC_Os07g43570,2.66683473,0.004484497
LOC_Os07g09914,2.663600832,0.046195495
LOC_Os09g36060,2.663600832,0.046195495
LOC_Os12g05600,2.663600832,0.046195495
LOC_Os05g33140,2.657815862,0.003087885
LOC_Os01g02010,2.657703074,0.008252859
LOC_Os01g17150,2.657507846,0.003767545
