,log2FC,padj
LOC_Os07g49370,7.756653729,0.015679235
LOC_Os01g15039,7.753790744,0.032248698
LOC_Os07g40690,7.751341307,0.000464938
LOC_Os01g18240,7.743343284,0.001867779
LOC_Os12g27350,7.731944352,0.026881396
LOC_Os05g38230,7.73036675,0.000377619
LOC_Os10g25310,7.720443265,0.036529554
LOC_Os10g35180,7.685060583,0.017730576
LOC_Os02g37710,7.660588491,0.001696297
LOC_Os07g47480,7.652933699,0.011784494
LOC_Os02g14160,7.65107721,0.006004202
LOC_Os03g14030,7.598278055,0.006850176
LOC_Os03g22655,7.598108883,9.20E-11
LOC_Os03g63810,7.590564739,0.007074514
LOC_Os03g57960,7.524009297,0.023329062
LOC_Os03g04660,7.506387387,0.015267492
LOC_Os02g33550,7.485072265,0.000634649
LOC_Os04g41640,7.478904791,0.00038391
LOC_Os07g35480,7.477103118,0.001644856
LOC_Os05g43930,7.474060964,0.002939766
LOC_Os04g12690,7.411163338,0.003670773
LOC_Os02g40100,7.389801119,0.000710857
LOC_Os03g03164,7.387372583,0.00147073
LOC_Os09g07440,7.352024786,0.00214464
LOC_Os05g04820,7.317144892,0.0014298
LOC_Os01g64860,7.315732244,0.010148637
LOC_Os04g05580,7.307965113,0.006889963
LOC_Os08g30080,7.257903766,0.001502362
LOC_Os02g05830,7.254765048,0.00456964
LOC_Os02g03294,7.254028805,0.00495047
LOC_Os07g43970,7.236632274,0.036932487
LOC_Os04g46830,7.234627237,0.008072197
LOC_Os10g40720,7.216811352,0.007449896
LOC_Os02g30910,7.180576629,1.25E-07
LOC_Os10g40620,7.15541575,0.001561889
LOC_Os12g32970,7.14920792,0.013251727
LOC_Os01g46370,7.110434358,0.036715677
LOC_Os01g24710,7.100462307,0.004282823
LOC_Os07g47750,7.067117812,0.003054986
LOC_Os11g17954,7.040214298,0.014551056
LOC_Os02g47060,7.031962102,0.017717862
LOC_Os01g60770,6.972182263,0.005630303
LOC_Os12g01560,6.967751555,0.012266988
LOC_Os12g12470,6.966487482,0.005055355
LOC_Os03g55290,6.938260999,0.006988394
LOC_Os06g49760,6.932052881,0.046232033
LOC_Os02g13980,6.832719288,0.002676169
LOC_Os08g28570,6.826416316,0.049667981
LOC_Os03g04240,6.804240357,0.017831342
LOC_Os11g10590,6.787252969,0.001361465
LOC_Os08g38270,6.786024723,0.046169339
LOC_Os03g59210,6.774332114,0.001187709
LOC_Os09g30330,6.770019912,0.038666933
LOC_Os06g35520,6.762025535,0.00894248
LOC_Os02g04780,6.750191377,1.41E-07
LOC_Os06g01480,6.748522039,0.026881396
LOC_Os11g24484,6.74763663,0.018755482
LOC_Os05g30010,6.745786033,0.029868046
LOC_Os01g11750,6.711957209,0.013668812
LOC_Os08g34550,6.688983707,0.016200825
LOC_Os07g44090,6.67951955,0.002169443
LOC_Os03g63540,6.67149457,0.010012054
LOC_Os10g40730,6.645636604,0.049965056
LOC_Os04g49900,6.616583989,0.005996796
LOC_Os09g30486,6.6158084,0.007903783
LOC_Os05g49840,6.614919796,0.049934532
LOC_Os08g41500,6.588756441,0.041923082
LOC_Os02g01700,6.580260182,0.047264789
LOC_Os04g50770,6.5725991,0.013974243
LOC_Os08g38170,6.572501693,0.001319802
LOC_Os10g40710,6.565193635,0.009652079
LOC_Os10g02040,6.554274924,0.000831115
LOC_Os12g04150,6.541137227,0.013497957
LOC_Os05g35360,6.520744109,0.039748438
LOC_Os11g03540,6.476216025,0.010860353
LOC_Os03g63390,6.46921622,0.006011995
LOC_Os07g10440,6.468287401,0.001521378
LOC_Os10g31910,6.466015243,0.003482679
LOC_Os04g53800,6.459986639,0.005243437
LOC_Os09g13650,6.457909893,0.014244179
LOC_Os06g13600,6.434716571,0.00440655
LOC_Os09g20980,6.418906218,0.01183016
LOC_Os05g02820,6.407460052,0.008408992
LOC_Os07g23660,6.397412125,0.006950708
LOC_Os08g43400,6.387793759,0.028696236
LOC_Os03g01820,6.367522064,0.010161402
LOC_Os09g25000,6.364671635,0.025123829
LOC_Os02g46780,6.35153732,0.032549435
LOC_Os05g48270,6.324744467,0.004379263
LOC_Os07g38470,6.308926561,0.000979438
LOC_Os04g39840,6.308867792,0.00169725
LOC_Os11g02054,6.29169117,0.036715677
LOC_Os02g14680,6.288319396,0.000732882
LOC_Os05g04380,6.269993768,0.010769765
LOC_Os07g38130,6.268009882,0.025857144
LOC_Os06g28820,6.251484324,0.005014416
LOC_Os06g49350,6.240403076,6.09E-20
LOC_Os01g41710,6.239807777,0.001897346
LOC_Os05g42340,6.231979626,0.005025515
LOC_Os03g03600,6.216434024,0.001190291
LOC_Os01g70830,6.214090817,0.00678774
LOC_Os02g48770,6.208666268,0.010387793
LOC_Os06g37560,6.161644751,0.001375022
LOC_Os11g42410,6.147618114,0.00031938
LOC_Os03g18490,6.13009624,9.51E-21
LOC_Os04g08280,6.121356957,0.021040156
LOC_Os07g30760,6.110124627,0.008010614
LOC_Os01g42210,6.109718166,5.25E-05
LOC_Os03g32470,6.108624658,0.001946723
LOC_Os04g49430,6.108097254,0.013953831
LOC_Os10g04429,6.079647925,0.002475117
LOC_Os10g33370,6.072822246,0.020970805
LOC_Os11g07680,6.063639492,0.036548971
LOC_Os01g15540,6.059888613,0.035578975
LOC_Os01g11010,6.052857875,0.007012415
LOC_Os04g52530,6.045154809,0.024986357
LOC_Os08g40060,6.02175195,0.003446937
LOC_Os07g44280,6.016591145,0.003254865
LOC_Os02g20850,6.003106495,0.019656654
LOC_Os11g04600,5.978142601,0.001369124
LOC_Os03g43670,5.973687509,0.03641013
LOC_Os07g08000,5.966187382,0.010260382
LOC_Os05g39990,5.962026406,0.003935416
LOC_Os03g52070,5.955800493,0.010750559
LOC_Os01g71810,5.943136261,0.007325598
LOC_Os01g02010,5.941130931,0.002570797
LOC_Os05g38420,5.925635328,0.02257032
LOC_Os07g45060,5.921608405,0.006326421
LOC_Os07g32710,5.895211704,3.78E-06
LOC_Os01g70590,5.894436827,0.024972665
LOC_Os02g26720,5.890152081,3.44E-05
LOC_Os07g34020,5.886241286,0.002949725
LOC_Os03g61740,5.88473569,0.023040699
LOC_Os01g62480,5.861731785,0.010807167
