,log2FC,padj
LOC_Os03g64070,1.072025561,0.030320382
LOC_Os08g44015,1.069891762,0.043495562
LOC_Os10g09240,1.068846959,0.043414313
LOC_Os05g40630,1.068704991,0.029215606
LOC_Os09g14490,1.068327678,0.005278411
LOC_Os09g26620,1.068324729,0.002792524
LOC_Os04g43550,1.066334036,0.012533229
LOC_Os05g30700,1.065793074,0.005443851
LOC_Os11g44940,1.06551368,0.045493991
LOC_Os09g25070,1.065438628,0.038306057
LOC_Os06g24730,1.06425977,0.000298128
LOC_Os01g66544,1.062633061,0.009473092
LOC_Os01g37050,1.062522663,0.001047744
LOC_Os05g46000,1.061728138,0.030882751
LOC_Os03g15230,1.0615769,0.009512662
LOC_Os01g64360,1.060359081,0.01311263
LOC_Os02g17534,1.059747272,0.001054743
LOC_Os01g32380,1.059327093,0.008307417
LOC_Os05g02740,1.059301218,0.025712675
LOC_Os01g07890,1.058220742,0.046363461
LOC_Os12g36910,1.057990417,0.001358484
LOC_Os05g03860,1.052943012,0.000452365
LOC_Os01g02920,1.052833667,0.047372679
LOC_Os01g08550,1.052530149,0.04058407
LOC_Os11g01300,1.049435718,0.033460683
LOC_Os07g35960,1.048100066,0.004740957
LOC_Os04g35130,1.047554782,0.001574771
LOC_Os05g41620,1.044300116,0.007752858
LOC_Os03g20550,1.043456083,0.007890416
LOC_Os05g35260,1.043198632,0.001285013
LOC_Os01g61830,1.041853252,0.010238375
LOC_Os05g24684,1.041447739,0.002398126
LOC_Os04g01520,1.041124093,0.012492717
LOC_Os02g37180,1.041017766,0.019002508
LOC_Os10g07450,1.040974972,0.048225199
LOC_Os04g59200,1.040164006,0.017879576
LOC_Os01g06640,1.039616346,0.028439168
LOC_Os03g06250,1.038623803,0.017755689
LOC_Os10g28410,1.037494621,0.046812413
LOC_Os05g21180,1.036598281,0.003397259
LOC_Os02g40784,1.033948014,0.004834781
LOC_Os10g25550,1.03294557,0.004123567
LOC_Os01g47070,1.032175703,0.000406787
LOC_Os08g24300,1.030700071,0.044322054
LOC_Os08g02490,1.028953045,0.001426111
LOC_Os03g16334,1.020905157,0.007295274
LOC_Os05g48290,1.019358263,0.040921492
LOC_Os01g02780,1.018932583,0.033290109
LOC_Os01g16620,1.017435062,0.027918347
LOC_Os08g17680,1.017430671,0.01825048
LOC_Os07g34070,1.016140792,0.016404163
LOC_Os07g30300,1.015143853,0.002412996
LOC_Os01g65660,1.015096549,0.023741748
LOC_Os12g38480,1.01482394,0.0499888
LOC_Os04g24510,1.014403868,0.009372466
LOC_Os04g37490,1.013866768,0.001085744
LOC_Os10g14011,1.013626541,0.00252052
LOC_Os08g38990,1.009339594,0.005127249
LOC_Os10g30790,1.009035623,0.000559467
LOC_Os01g09830,1.008382579,0.034017929
LOC_Os04g30110,1.008009627,0.030061303
LOC_Os12g42280,1.006988292,0.002575019
LOC_Os12g36640,1.005766568,0.000554041
LOC_Os01g53810,1.003544859,0.013128625
LOC_Os12g42810,1.003089999,0.030494284
LOC_Os06g19690,1.001170921,0.003937685
LOC_Os01g35990,1.000892729,0.035700385
LOC_Os02g42350,1.000168987,0.005235994
LOC_Os06g47310,-1.002434078,0.001133359
LOC_Os01g63270,-1.003745394,0.001367523
LOC_Os08g42530,-1.005588825,0.046164465
LOC_Os03g05530,-1.007056203,0.028089623
LOC_Os10g34230,-1.009481183,0.006680216
LOC_Os05g47540,-1.009857148,0.000419389
LOC_Os06g22690,-1.011105217,0.000771704
LOC_Os07g06450,-1.014187106,0.000473104
LOC_Os10g32300,-1.014990378,0.01614909
LOC_Os01g48690,-1.016915353,0.003350629
LOC_Os03g15910,-1.0191216,0.029574005
LOC_Os05g37730,-1.019127815,0.001215194
LOC_Os10g37230,-1.020607476,0.03851324
LOC_Os09g38777,-1.021381004,0.001611016
LOC_Os12g16240,-1.021503796,0.018750511
LOC_Os05g42330,-1.021532457,0.01993387
LOC_Os03g55280,-1.021919339,0.016449833
LOC_Os01g04130,-1.022334681,0.003004858
LOC_Os02g48130,-1.022762538,0.027693871
LOC_Os02g58620,-1.023680595,0.029765807
LOC_Os05g02530,-1.025782276,0.000511886
LOC_Os05g37070,-1.027226287,0.01275537
LOC_Os07g36390,-1.027346103,0.002244227
LOC_Os02g10520,-1.028460021,0.033677393
LOC_Os02g50280,-1.029219597,0.028898745
LOC_Os06g09610,-1.029838114,0.000779039
LOC_Os05g32380,-1.030104992,0.012890618
LOC_Os08g37390,-1.032121019,0.047967127
LOC_Os10g38710,-1.035859454,0.01802852
LOC_Os04g52100,-1.035925634,0.003079495
LOC_Os01g04630,-1.03624041,0.000810793
LOC_Os11g38030,-1.036605993,0.001507876
LOC_Os07g02140,-1.036746095,0.007951
LOC_Os03g10060,-1.03689403,0.004135247
LOC_Os03g45710,-1.038463739,0.028849115
LOC_Os02g52650,-1.039154719,0.00826605
LOC_Os07g03960,-1.040096938,0.000851976
LOC_Os10g22039,-1.041619815,0.027322989
LOC_Os03g39610,-1.042763007,0.000504217
LOC_Os10g04290,-1.045308426,0.041491172
LOC_Os09g28620,-1.0458426,0.007308391
LOC_Os05g50980,-1.047107428,0.001916517
LOC_Os10g06630,-1.04858102,0.014313437
LOC_Os12g28250,-1.049356279,0.033384946
LOC_Os09g38420,-1.050096975,0.000584891
LOC_Os03g20100,-1.052369604,0.000386519
LOC_Os07g38300,-1.052406724,0.040308723
LOC_Os08g37700,-1.054667411,0.008771702
LOC_Os03g31150,-1.054866722,0.000845521
LOC_Os10g37190,-1.05516722,0.001217349
LOC_Os03g12815,-1.058008212,0.047336545
LOC_Os05g01120,-1.058460272,0.024158231
LOC_Os02g37690,-1.058478914,0.031103167
LOC_Os01g59060,-1.060054132,0.00131478
LOC_Os06g48720,-1.06045916,0.023834237
LOC_Os12g34500,-1.06137455,0.000720983
LOC_Os06g11070,-1.06205059,0.011793041
LOC_Os04g47420,-1.063436568,0.000623316
LOC_Os11g26160,-1.063526976,0.000990725
LOC_Os10g35010,-1.064273077,0.002559625
LOC_Os05g06300,-1.064529868,0.040207423
LOC_Os01g70930,-1.067835717,0.001323795
LOC_Os06g04150,-1.069157264,0.000653916
LOC_Os07g48980,-1.073353038,0.016846255
LOC_Os09g30510,-1.075982503,0.047087796
LOC_Os11g29030,-1.077554974,0.013382431
LOC_Os03g22259,-1.078805214,0.018966705
LOC_Os03g36540,-1.079982365,0.000177682
LOC_Os03g52880,-1.082339994,0.004275372
LOC_Os03g48050,-1.083522061,0.016468555
LOC_Os03g62690,-1.08480041,0.009324723
LOC_Os06g16980,-1.087063073,0.00676682
LOC_Os11g05340,-1.090498718,0.044770138
LOC_Os10g35370,-1.09205894,0.005152909
LOC_Os04g53820,-1.092635225,0.003136107
LOC_Os01g70300,-1.097115858,0.000573678
LOC_Os03g13730,-1.102024741,0.000163371
LOC_Os04g46010,-1.104516291,0.000853026
LOC_Os07g03130,-1.105128926,0.012377078
LOC_Os02g04460,-1.105350708,0.01335658
LOC_Os02g46970,-1.10539758,0.001565266
LOC_Os03g16470,-1.106055671,0.017599567
LOC_Os02g34930,-1.107100901,0.030749796
LOC_Os03g29810,-1.108462139,0.028801454
LOC_Os02g49060,-1.111887931,0.022785988
LOC_Os01g17214,-1.112445345,0.037599544
LOC_Os07g03000,-1.112650773,0.041078656
LOC_Os03g01020,-1.113567551,0.021713806
LOC_Os12g36870,-1.11420271,0.005444959
LOC_Os04g55050,-1.11810674,0.014087956
LOC_Os03g52640,-1.118977457,0.00362922
LOC_Os04g52130,-1.120007,0.041457835
LOC_Os01g73540,-1.120443396,0.000212534
LOC_Os06g08830,-1.121223373,0.03662562
LOC_Os03g12020,-1.12251496,0.000489771
LOC_Os10g38910,-1.12300271,0.001087578
LOC_Os02g07870,-1.124642757,0.029754843
LOC_Os04g38750,-1.133215872,0.00365125
LOC_Os01g58680,-1.134571453,0.015440721
LOC_Os03g43990,-1.138326525,0.012564359
LOC_Os01g65400,-1.140774384,0.003250731
LOC_Os07g36150,-1.141024059,0.047482829
LOC_Os10g31940,-1.1423897,0.002287738
LOC_Os06g28820,-1.142552786,0.002118472
LOC_Os02g01220,-1.144865732,0.000607804
LOC_Os02g43600,-1.147100505,0.00218495
LOC_Os06g02500,-1.149323944,0.000118338
LOC_Os10g26670,-1.149375266,0.006556658
LOC_Os02g06400,-1.151971611,0.007855493
LOC_Os01g26970,-1.156518007,0.000652706
LOC_Os07g03849,-1.157078278,0.049874135
LOC_Os03g53640,-1.157378912,0.000169348
LOC_Os08g06090,-1.1594305,0.001446813
LOC_Os03g61030,-1.16135844,0.000729489
LOC_Os09g36040,-1.164116834,0.001020598
LOC_Os06g04610,-1.167332324,0.018884349
LOC_Os08g03380,-1.170412738,0.001599726
LOC_Os03g57420,-1.178682702,0.011022673
LOC_Os03g62040,-1.180043295,0.006004548
LOC_Os05g27100,-1.181065491,0.002552274
LOC_Os09g32640,-1.18175372,0.000153235
LOC_Os03g36530,-1.182647113,0.023683774
LOC_Os08g02390,-1.183154256,0.000127487
LOC_Os09g24580,-1.187121434,0.033768404
LOC_Os11g09830,-1.190253007,0.038647192
LOC_Os02g01210,-1.190277137,0.008979433
LOC_Os06g09230,-1.194092702,0.044213789
LOC_Os09g31280,-1.194767576,0.00482909
LOC_Os02g16709,-1.209492825,0.007000128
LOC_Os02g46260,-1.209739747,3.45E-05
LOC_Os10g33540,-1.211837572,0.004089747
LOC_Os06g36040,-1.212320121,0.036652167
LOC_Os06g33549,-1.213354366,0.021271645
LOC_Os03g08080,-1.213550882,0.000121799
LOC_Os01g59750,-1.213694779,0.016660203
LOC_Os11g10870,-1.215125276,0.026287611
LOC_Os10g30070,-1.216519168,0.04837428
LOC_Os02g48360,-1.217180049,0.001736863
LOC_Os08g05790,-1.217624161,0.01469601
LOC_Os06g39590,-1.218234908,0.017074866
LOC_Os03g04470,-1.218922743,0.000542224
LOC_Os11g34210,-1.219206215,0.010745399
LOC_Os03g21560,-1.219822988,0.004091438
LOC_Os05g11320,-1.219829236,0.007322528
LOC_Os03g21050,-1.221424586,0.019978091
LOC_Os06g02380,-1.222378699,5.60E-05
LOC_Os11g34940,-1.2234378,0.024851345
LOC_Os11g18194,-1.223813307,0.008302403
LOC_Os03g62630,-1.229494591,2.48E-05
LOC_Os04g42134,-1.229913638,0.040194176
LOC_Os02g02860,-1.229981557,0.011695692
LOC_Os03g63330,-1.231555195,0.000427625
LOC_Os07g14910,-1.232938875,0.024449954
LOC_Os03g03360,-1.234112446,0.013385838
LOC_Os05g01970,-1.234309685,0.004257763
LOC_Os01g70460,-1.236422199,0.002685702
LOC_Os02g32550,-1.237688513,0.022283494
LOC_Os10g41710,-1.239328697,0.000988269
LOC_Os02g57670,-1.240477167,4.49E-05
LOC_Os02g43194,-1.240819904,0.034457544
LOC_Os02g37654,-1.242963881,0.012905049
LOC_Os07g02280,-1.24632696,0.011138958
LOC_Os05g45920,-1.249237302,0.012206529
LOC_Os08g38160,-1.251606211,0.029397224
LOC_Os07g32590,-1.251685485,0.002136917
LOC_Os06g20320,-1.255722339,0.000621525
LOC_Os04g49490,-1.270181249,0.012303146
LOC_Os03g28170,-1.271640319,0.000227081
LOC_Os03g45400,-1.272932688,0.004481928
LOC_Os05g41630,-1.275991599,0.01315695
LOC_Os07g08160,-1.279480997,0.048678269
LOC_Os03g49710,-1.280722675,8.49E-06
LOC_Os03g49480,-1.28075939,0.000841938
LOC_Os05g33110,-1.282212805,0.037814126
LOC_Os05g05480,-1.282398344,0.005340436
LOC_Os07g07715,-1.28591105,0.048086234
LOC_Os09g28550,-1.289248729,0.041162791
LOC_Os01g32730,-1.289447532,4.52E-05
LOC_Os03g34040,-1.290436575,0.00019388
LOC_Os02g56140,-1.291181065,0.019911426
LOC_Os01g31610,-1.291976197,0.000416318
LOC_Os01g45140,-1.293898289,0.008991849
LOC_Os01g43390,-1.295417466,0.015192809
LOC_Os03g48840,-1.296160881,0.030140178
LOC_Os08g25700,-1.296238402,0.00010503
LOC_Os02g54710,-1.298306085,0.022270782
LOC_Os02g05000,-1.30375755,0.004853774
LOC_Os04g49660,-1.305768114,0.003607876
LOC_Os08g41990,-1.308815326,0.02253062
LOC_Os03g46260,-1.310710969,0.001376315
LOC_Os06g02580,-1.310713858,4.32E-05
LOC_Os01g11550,-1.312095042,0.016570863
LOC_Os03g60509,-1.312826478,0.042949059
LOC_Os02g05470,-1.313563117,0.006568995
LOC_Os10g12050,-1.314896372,0.03472624
LOC_Os02g07230,-1.318999872,0.021801223
LOC_Os06g12460,-1.324859144,5.21E-05
LOC_Os09g15820,-1.327645622,0.000882018
LOC_Os01g71330,-1.329197808,0.003447552
LOC_Os02g19820,-1.332792976,0.007088474
LOC_Os04g59494,-1.334842025,0.002021033
LOC_Os02g51790,-1.337820331,0.010984667
LOC_Os03g10090,-1.338457303,3.65E-06
LOC_Os08g37250,-1.343506212,0.00376129
LOC_Os04g54320,-1.35157973,0.000483161
LOC_Os03g03020,-1.352044221,0.008154612
LOC_Os08g44770,-1.352161368,3.37E-06
LOC_Os05g09400,-1.354937412,0.000109717
LOC_Os03g48230,-1.358963096,0.036738519
LOC_Os11g28480,-1.361250167,7.31E-06
LOC_Os12g29580,-1.3651102,0.035250225
LOC_Os07g01100,-1.36760928,0.028024322
LOC_Os04g35760,-1.369015799,0.049781725
LOC_Os01g63620,-1.372536421,4.89E-05
LOC_Os09g27320,-1.373389641,0.030134817
LOC_Os03g03470,-1.373571521,0.000285886
LOC_Os05g49220,-1.37434944,0.043446262
LOC_Os03g55930,-1.375273079,0.001575168
LOC_Os01g62860,-1.379098725,0.031925605
LOC_Os01g05080,-1.379742215,0.017212485
LOC_Os03g43670,-1.3801793,0.001215306
LOC_Os04g51280,-1.387183688,0.000230878
LOC_Os12g21784,-1.387430721,1.06E-05
LOC_Os03g63150,-1.39095382,0.016182103
LOC_Os12g42430,-1.393295784,0.005327808
LOC_Os02g42990,-1.394682939,0.007173425
LOC_Os03g60100,-1.395182913,1.86E-06
LOC_Os06g06990,-1.395547521,0.035771735
LOC_Os07g33240,-1.406512182,0.022328985
LOC_Os05g13904,-1.407054096,0.00296923
LOC_Os07g02120,-1.407776114,0.001303227
LOC_Os01g50200,-1.409169946,0.024586528
LOC_Os04g47360,-1.409300228,0.002496179
LOC_Os02g58450,-1.415447822,0.004652153
LOC_Os03g15870,-1.416432631,0.000180316
LOC_Os08g06885,-1.42190223,0.036245623
LOC_Os02g15750,-1.428861352,0.010452226
LOC_Os01g69200,-1.432775099,0.020294905
LOC_Os02g50960,-1.434672552,0.000753553
LOC_Os07g43810,-1.452875433,0.004980354
LOC_Os08g09610,-1.456337432,0.034785051
LOC_Os01g59510,-1.457520427,0.000332239
LOC_Os03g53860,-1.460806723,0.049582115
LOC_Os07g08150,-1.464162835,0.018438217
LOC_Os06g18010,-1.465408271,7.23E-07
LOC_Os02g02070,-1.465720278,0.023409666
LOC_Os04g48840,-1.473586306,0.035488611
LOC_Os02g14929,-1.474163348,0.019162031
LOC_Os11g32650,-1.475460626,0.022881
LOC_Os08g01514,-1.478650274,0.018194865
LOC_Os11g41710,-1.482517605,7.23E-05
LOC_Os09g10760,-1.482874492,4.20E-05
LOC_Os07g01620,-1.490362637,0.04260175
LOC_Os10g30870,-1.491102167,0.000785214
LOC_Os06g49840,-1.492440424,0.00300972
LOC_Os01g54540,-1.492587561,0.000116996
LOC_Os03g06710,-1.495917026,0.002934948
LOC_Os01g53370,-1.502794231,0.016173109
LOC_Os03g16040,-1.514623954,0.036844741
LOC_Os08g04450,-1.514668006,0.018071199
LOC_Os03g24020,-1.515657723,0.00838032
LOC_Os09g26920,-1.51728553,0.019525575
LOC_Os07g41370,-1.520924722,0.002317919
LOC_Os07g02100,-1.523742746,0.006213958
LOC_Os11g02424,-1.527825904,0.025148348
LOC_Os04g44150,-1.531199903,0.000457151
LOC_Os02g18150,-1.544918544,0.010743029
LOC_Os01g41550,-1.546688655,0.006129634
LOC_Os03g64030,-1.547658993,0.005516233
LOC_Os07g32630,-1.56018206,1.07E-06
LOC_Os11g45290,-1.566069533,0.044797985
LOC_Os01g47330,-1.568094019,0.007417365
LOC_Os05g38170,-1.571175757,0.001080017
LOC_Os01g18360,-1.571337047,0.002306891
LOC_Os08g40830,-1.577029652,0.045173956
LOC_Os03g13030,-1.582521533,3.40E-05
LOC_Os01g60780,-1.586633172,0.01324465
LOC_Os12g16200,-1.58944299,0.026701143
LOC_Os07g48010,-1.590877695,0.026276886
LOC_Os10g42520,-1.595069551,0.028845246
LOC_Os01g46400,-1.597136569,0.034768467
LOC_Os01g02830,-1.606179312,0.017869385
LOC_Os06g46930,-1.609173142,0.004680353
LOC_Os05g49060,-1.614376564,0.043299677
LOC_Os01g14410,-1.617956788,2.55E-06
LOC_Os03g02240,-1.619087195,0.025018862
LOC_Os07g25540,-1.625846012,0.028045555
LOC_Os03g63910,-1.626369124,0.000116809
LOC_Os09g28690,-1.62718924,1.29E-05
LOC_Os09g21360,-1.631819483,0.039359845
LOC_Os07g38390,-1.638901808,0.003852003
LOC_Os09g08280,-1.644555366,0.018478444
LOC_Os02g11770,-1.645229164,0.012508392
LOC_Os09g26300,-1.647346227,0.014904166
LOC_Os12g10320,-1.65556709,0.018423174
LOC_Os11g42540,-1.669030325,0.033024095
LOC_Os02g15900,-1.670256234,0.000789789
LOC_Os12g17910,-1.671156,0.000764283
LOC_Os07g39750,-1.672135382,0.019495826
LOC_Os11g04920,-1.673875023,0.022004673
LOC_Os10g29240,-1.682840104,0.009373292
LOC_Os12g09790,-1.690316294,0.021485418
LOC_Os03g28160,-1.694927709,0.003914484
LOC_Os01g21990,-1.704013377,0.028849092
LOC_Os07g42420,-1.708257424,0.000529335
LOC_Os01g37510,-1.709016263,0.003396042
LOC_Os02g25230,-1.711010921,0.019961914
LOC_Os02g49160,-1.712746616,0.015698538
LOC_Os06g37010,-1.722904971,0.016081877
LOC_Os03g23960,-1.730765793,0.044794126
LOC_Os07g34950,-1.747284857,0.002095887
LOC_Os07g17390,-1.747993705,0.027219595
LOC_Os07g20100,-1.748081037,0.02366642
LOC_Os02g43940,-1.751545233,0.004936438
LOC_Os08g24330,-1.754158972,9.00E-05
LOC_Os09g27890,-1.767648149,0.049813111
LOC_Os10g17260,-1.779026807,7.54E-05
LOC_Os06g46995,-1.784155075,0.032751464
LOC_Os02g57010,-1.794906022,3.09E-08
LOC_Os07g38000,-1.803882923,0.013081267
LOC_Os07g01770,-1.810293771,0.048209111
LOC_Os01g34690,-1.816327611,0.042402755
LOC_Os01g49210,-1.829934506,0.048743874
LOC_Os02g09940,-1.833652024,0.000268654
LOC_Os04g46440,-1.834615897,0.010868823
LOC_Os07g39980,-1.83527489,0.002918357
LOC_Os05g51470,-1.838348672,0.016881369
LOC_Os07g46490,-1.841236685,0.001914867
LOC_Os10g02340,-1.841412696,0.018941685
LOC_Os09g12660,-1.843163266,0.043053483
LOC_Os09g13470,-1.853239894,0.012594302
LOC_Os05g49320,-1.862337827,0.005262357
LOC_Os08g44360,-1.863370303,0.031620371
LOC_Os05g38120,-1.865159305,0.037350164
LOC_Os06g10109,-1.865946816,3.38E-06
LOC_Os03g56840,-1.873874957,0.001014721
LOC_Os09g34920,-1.89520945,0.039976997
LOC_Os01g22230,-1.913276064,0.017970085
LOC_Os04g49650,-1.913597543,0.000147661
LOC_Os06g37510,-1.922029592,0.026908768
LOC_Os01g23710,-1.930932028,2.50E-05
LOC_Os12g06060,-1.945084623,0.000679165
LOC_Os06g45940,-1.958729246,0.039323396
LOC_Os03g20760,-1.959095985,0.009535355
LOC_Os01g34050,-1.959104457,0.006193454
LOC_Os05g39320,-1.982483296,0.011120293
LOC_Os06g08470,-1.98305645,0.041252872
LOC_Os06g39480,-1.984959167,0.012281736
LOC_Os05g02070,-1.989183335,0.017502803
LOC_Os08g33800,-2.000461798,0.045784619
LOC_Os01g13530,-2.001208713,0.043825799
LOC_Os03g61260,-2.014020698,0.012515327
LOC_Os01g54080,-2.02105749,0.023166715
LOC_Os08g02300,-2.021525263,0.01417043
LOC_Os11g44950,-2.03159128,0.038403306
LOC_Os11g17720,-2.036856825,0.005868885
LOC_Os09g12650,-2.054511506,0.023876253
LOC_Os10g09684,-2.079434012,0.015550122
LOC_Os03g27770,-2.082864922,0.021171782
LOC_Os01g67580,-2.086225398,0.006160508
LOC_Os08g41500,-2.108046349,0.041730557
LOC_Os03g02820,-2.11518252,0.016246069
LOC_Os03g54040,-2.117071237,0.001290297
LOC_Os05g49370,-2.126684265,0.015551254
LOC_Os02g42890,-2.127089193,0.043304252
LOC_Os03g49350,-2.141998843,0.042949771
LOC_Os05g36090,-2.146857709,0.026318788
LOC_Os05g46950,-2.155392451,0.000851834
LOC_Os06g48860,-2.160094214,0.00115146
LOC_Os05g50820,-2.162112313,0.0474911
LOC_Os03g60190,-2.162238031,0.000856462
LOC_Os05g32960,-2.171225748,0.037110973
LOC_Os09g26999,-2.187052435,0.039978579
LOC_Os06g11400,-2.189927079,0.045029943
LOC_Os12g36735,-2.238641558,0.029180686
LOC_Os04g33260,-2.244205838,0.004955541
LOC_Os12g41060,-2.263503793,0.049741054
LOC_Os07g09625,-2.26515092,0.042676838
LOC_Os01g10930,-2.28230116,0.003035505
LOC_Os01g59920,-2.29723651,0.003921545
LOC_Os08g34380,-2.320476938,0.004286507
LOC_Os10g29650,-2.332503565,7.00E-05
LOC_Os03g52680,-2.335586722,5.31E-07
LOC_Os05g25870,-2.353986945,0.02219024
LOC_Os10g35820,-2.400317151,0.033621153
LOC_Os03g57780,-2.401732908,0.010730631
LOC_Os05g32270,-2.417669601,0.010883155
LOC_Os09g07150,-2.432545486,0.045037031
LOC_Os03g51530,-2.445149685,0.031444447
LOC_Os12g07270,-2.461911117,0.034265815
LOC_Os01g65110,-2.466469705,0.026441366
LOC_Os04g03050,-2.467883203,0.01780891
LOC_Os07g48370,-2.501545945,0.041196604
LOC_Os02g43560,-2.585233466,0.004489775
LOC_Os11g02450,-2.586629955,0.020158483
LOC_Os06g27860,-2.611133756,0.042532726
LOC_Os09g36910,-2.622427545,0.035822752
LOC_Os11g27370,-2.636827718,0.003000978
LOC_Os08g38970,-2.654095365,0.006485778
LOC_Os03g04830,-2.699635538,0.013802327
LOC_Os12g40900,-2.706719472,0.015469358
LOC_Os11g22960,-2.721885924,0.00338628
LOC_Os09g28580,-2.733017184,0.027153919
LOC_Os11g04600,-2.750134791,0.04975456
LOC_Os01g63310,-2.778065044,0.006542484
LOC_Os05g50830,-2.791129488,0.042980628
LOC_Os04g48930,-2.80347407,0.000129404
LOC_Os04g36800,-2.80653027,0.023262615
LOC_Os03g19780,-2.935323017,0.016681782
LOC_Os04g51520,-2.954131746,0.047317633
LOC_Os12g10220,-3.02953077,0.013625108
LOC_Os09g23560,-3.047974338,0.008163807
LOC_Os03g12140,-3.06907316,0.047024203
LOC_Os02g58740,-3.127079451,0.040694118
LOC_Os01g65510,-3.171786811,0.042389115
LOC_Os10g30150,-3.224723121,0.027617663
LOC_Os04g35580,-3.258253695,0.042679007
LOC_Os09g37260,-3.31691074,0.019093106
LOC_Os06g49860,-3.354139093,0.033231072
LOC_Os09g07440,-3.413259141,0.043698034
LOC_Os10g07150,-3.44832005,0.036901684
LOC_Os03g05560,-3.548486256,0.044340083
LOC_Os05g47700,-3.57791694,0.014237166
LOC_Os03g04310,-3.58899362,0.025345102
LOC_Os12g04410,-3.605884582,0.018640558
LOC_Os12g13340,-3.618227092,0.001766419
LOC_Os08g43654,-3.625132171,0.022253902
LOC_Os04g44410,-3.639168698,0.020212457
LOC_Os09g28880,-3.664916603,0.031541196
LOC_Os07g15460,-3.698573832,0.001309063
LOC_Os09g14700,-3.79502579,0.040289138
LOC_Os01g45914,-3.821538919,0.003528528
LOC_Os02g35970,-3.880282083,0.028675784
LOC_Os03g24760,-3.899904365,0.025257195
LOC_Os11g18940,-3.987764223,0.015178627
LOC_Os02g16030,-3.991925159,0.027240983
LOC_Os06g12450,-4.004583561,8.57E-09
LOC_Os11g27250,-4.042259021,0.035354889
LOC_Os03g48235,-4.136251886,0.006959657
LOC_Os11g27329,-4.179117465,5.93E-07
LOC_Os03g13400,-4.251931557,0.031953797
LOC_Os03g56974,-4.415854987,0.002082998
LOC_Os01g54170,-4.484981948,0.003969859
LOC_Os03g31730,-4.490513851,0.00098733
LOC_Os01g72370,-4.506147544,0.016346352
LOC_Os02g24700,-4.509261448,0.031855758
LOC_Os10g28420,-4.539390342,0.047539773
LOC_Os09g20970,-4.557717017,0.045222655
LOC_Os04g36820,-4.575813804,0.044227939
LOC_Os07g41660,-4.610197766,0.044837357
LOC_Os06g10350,-4.634326794,0.004972293
LOC_Os01g72760,-4.718641448,0.034560296
LOC_Os07g06860,-4.750856381,0.027121633
LOC_Os10g11889,-5.079603811,0.000130059
LOC_Os11g15624,-5.290424377,0.000143442
LOC_Os05g04890,-5.467088659,0.019701158
LOC_Os02g45620,-6.901026002,0.049670874
LOC_Os11g02350,-10.24462101,0.045554045
LOC_Os10g05990,-10.37857487,0.042869429
LOC_Os10g05980,-10.56081052,0.041209638
LOC_Os02g56920,-11.32832858,0.030282771
LOC_Os02g40260,-12.75562006,0.017172554
LOC_Os06g10355,NA,3.69E-08
LOC_Os01g67390,NA,0.000258986
LOC_Os07g04930,NA,0.003213964
LOC_Os07g06175,NA,0.003798957
LOC_Os12g18410,NA,0.017766001
LOC_Os04g33920,NA,0.017793629
LOC_Os02g36890,NA,0.01828418
LOC_Os11g29420,NA,0.018397554
LOC_Os10g05970,NA,0.023774447
LOC_Os10g06000,NA,0.02471023
LOC_Os05g12320,NA,0.031399983
LOC_Os04g28520,NA,0.03542057
LOC_Os06g21250,NA,0.035842289
LOC_Os07g44370,NA,0.036393887
LOC_Os12g43110,NA,0.040679723
LOC_Os02g31845,NA,0.041491227
LOC_Os10g05750,NA,0.048674375
LOC_Os08g24790,NA,0.049601309
