"","log2FC","padj"
"AT1G32570",1.14053169597387,0.00178082902542586
"AT1G32690",-0.724233611902299,6.53742112027389e-05
"AT1G32700",-0.347589447962462,0.000965122287644597
"AT1G32960",-0.406052752930466,0.0198550498291091
"AT1G33260",-0.541512418827476,0.0463475538212002
"AT1G33390",0.318137291750899,0.0438965264244637
"AT1G33590",-0.382723391033478,0.0349427314428183
"AT1G33813",0.97642020618892,0.0128192658709061
"AT1G33990",-0.366978592158771,0.0178355665087049
"AT1G34047",-0.977538825276987,0.00488538047779558
"AT1G34355",-0.936381155923629,0.0100754968349312
"AT1G34430",-0.439110549978641,0.041782512957732
"AT1G34550",-0.292479751739698,0.0383115517040006
"AT1G35050",0.803921830823583,0.0494566215996604
"AT1G35190",-0.259518580825762,0.043062869685762
"AT1G35720",-0.410512635894731,0.00162708344690017
"AT1G35780",-0.392549334692446,0.00927567870292341
"AT1G36060",0.664388338754347,0.0266607426946361
"AT1G36370",0.481275048199088,0.000536219655160343
"AT1G37130",-0.4139176739159,0.000819665986601277
"AT1G41835",1.03112271671013,0.0050164909098087
"AT1G43670",0.325678621231641,0.0324209883454715
"AT1G43800",-0.642071915814204,0.0364286838879898
"AT1G44100",-0.545716888698835,2.471926926328e-05
"AT1G44542",-0.83932471946387,0.0312343817569018
"AT1G44800",-0.555854369798724,0.00357158951840704
"AT1G45015",0.774525394978594,0.016902817546813
"AT1G45130",-0.70636053398619,1.59386195142341e-05
"AT1G45688",-0.419168694810194,0.00042118207420458
"AT1G47260",-0.400974650084312,0.0024669413495132
"AT1G47271",0.971351061172201,0.0147506276861343
"AT1G47420",-0.413613058692037,0.00014330149183714
"AT1G47510",1.00389351853987,0.00031489951101046
"AT1G47590",1.10107571265239,1.5000868728248e-05
"AT1G47600",1.41742375662548,3.16901389055481e-07
"AT1G47670",-0.867450786268927,0.0158315085905089
"AT1G47710",-0.40002549674267,0.00139231229257101
"AT1G48420",-0.495768890217406,0.00108911250675268
"AT1G48500",0.803742688014773,0.0446533587604649
"AT1G48600",-0.486900183877639,1.39151388348799e-05
"AT1G48630",0.667180307488774,0.000241838653460097
"AT1G48690",-0.776181320824587,0.0467693406374278
"AT1G48770",0.662217363119428,0.02931954098842
"AT1G48850",-0.509805121608211,7.18994548182292e-05
"AT1G48860",-0.376707938623151,0.0111514949610502
"AT1G48920",0.206895936274507,0.0257002012072732
"AT1G49050",-0.220349407944986,0.0368819786889786
"AT1G49300",-0.276992330532572,0.0402059152593995
"AT1G49320",-0.798575829189378,5.34684373423042e-05
"AT1G49490",-0.979588343020175,4.76889508340049e-06
"AT1G49760",0.391369734670207,0.00221649706016496
"AT1G50250",-0.524801860808505,0.0434581695106004
"AT1G50740",-0.346637641869803,0.000174279654881764
"AT1G50920",0.422272478807828,0.000200668871308267
"AT1G51170",-0.651261792832585,0.010337538436526
"AT1G51200",-0.274310595210883,0.0326467194232243
"AT1G51470",1.37428391339036,1.56838633706477e-06
"AT1G51490",0.826684931236021,0.0477844623780984
"AT1G51650",-0.300101109979696,0.0466497547975054
"AT1G51680",-0.666906380230126,2.8382036208066e-05
"AT1G51760",-0.295138765076151,0.000884781783792153
"AT1G52150",-1.34641133856796,1.70931271166665e-14
"AT1G52245",0.646493936570836,0.0455124922202072
"AT1G52760",-0.349132616519495,0.0342906668645868
"AT1G52890",-0.267952305588818,0.0157402402974639
